Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio,Strength_Class
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,15.247984908237976,0.581120944,Low
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,19.715807867269028,0.581120944,Low
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,24.08336509277893,0.581120944,Low
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,29.515636571237593,0.581120944,Medium
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,40.590057853528194,0.581120944,Medium
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.45,0.581120944,Medium
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89,0.581120944,Medium
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,5.123145784429591,0.822033898,Low
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,13.71423089343477,0.822033898,Low
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.845769327149895,0.822033898,Low
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,28.725522048220324,0.822033898,Low
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.1,0.81779661,Low
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.08,0.81779661,Low
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,18.356167332482794,0.689530686,Low
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,23.69132541024375,0.689530686,Low
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,9.592899678411735,0.689530686,Low
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,34.2638615913352,0.689530686,Low
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,0.689530686,Medium
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,0.689530686,Medium
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,7.495206336728652,0.779527559,Low
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,31.01491887073251,0.779527559,Low
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,0.779527559,Low
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,0.779527559,Low
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,0.628664495,Medium
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,0.628664495,Medium
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.871863945816305,0.628664495,Low
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,26.973486796288267,0.628664495,Low
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,37.634113456753646,0.628664495,Medium
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.340430331641057,0.81779661,Low
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,6.424174515707074,0.9,Low
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,16.17267432219945,0.9,Low
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,9.930543665354309,0.804444444,Low
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,19.49226275089751,0.804444444,Low
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,21.639164829571868,0.566153846,Low
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,31.62653130798406,0.566153846,Low
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,16.106626735223855,0.665454545,Low
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,25.74064229117073,0.665454545,Low
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,18.83497994130876,0.613333333,Low
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,28.61326724353344,0.613333333,Low
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,25.796615392867363,0.496,Low
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,36.1532168653334,0.496,Medium
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,38.0870099688804,0.4675,Medium
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,27.578564665471262,0.4675,Low
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,13.085554994120711,0.728,Low
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,22.726078498108542,0.728,Low
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,23.57286123656581,0.531428571,Low
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,33.636316083870675,0.531428571,Medium
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,23.49809472817669,1.0,Low
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,46.64590080728157,0.813349321,High
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,41.462473629119415,1.222929936,Medium
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,22.341153936447995,1.44019816,Low
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,12.45615238577651,1.220023981,Low
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,28.7175755451573,1.659869494,Medium
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,5.464666555657226,1.106579663,Low
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,-0.7210514950661242,1.882352941,Low
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.006831989350488,1.882352941,Low
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,16.006414710845675,1.659869494,Low
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,28.519890509128075,1.220023981,Medium
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,10.527472907824437,0.96,Low
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,14.231410204741133,1.879039705,Low
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.970686789504192,0.666557484,Low
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,26.56208715841368,1.879039705,Low
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,29.680446641722277,1.655172414,Low
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,11.622872746083592,1.44019816,Low
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,28.340081813457846,1.222929936,Medium
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,23.309901545360674,1.443609023,Low
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,20.502389013819112,0.813349321,Low
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,9.931556998699213,1.10982659,Low
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,21.18043444963748,1.0,Low
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,37.54477845122295,1.0,Medium
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,2.9508050201271523,1.254901961,Low
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,22.194148077812635,0.666666667,Low
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,37.40807505639429,0.666557484,Medium
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,21.12730898904556,0.813559322,Low
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,5.27686920166405,1.10982659,Low
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.284294837795754,0.95990566,Low
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,16.331892077597132,0.813559322,Low
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,33.321816182918994,1.106579663,Medium
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,17.22185149422353,1.220023981,Low
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,3.777686038826454,1.882352941,Low
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.632472887656164,0.666666667,Medium
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,25.982769941143097,0.95990566,Medium
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,13.71895887452701,1.882352941,Low
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,20.66872858482415,1.10982659,Low
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,20.474160756775206,1.106579663,Low
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,35.67480646629549,1.443609023,Medium
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,51.84760884501333,1.0,High
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,12.822628482328005,1.443609023,Low
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,21.168586722161493,0.666557484,Low
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.5532137313739,0.813559322,High
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,-0.343694911799286,1.879039705,Low
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,17.443863696609334,1.222929936,Low
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,27.03647104328099,0.666666667,Low
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,10.639980111596659,0.95990566,Low
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.436504066518026,0.95990566,Medium
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.5683163678325,1.254901961,Low
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.556421881165484,0.813559322,Medium
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,17.969533762732922,1.655172414,Low
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.05222080681684,1.106579663,Low
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,4.165627736453144,1.879039705,Low
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,35.39194706216826,1.0,Medium
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,18.604028598049794,1.0,Low
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,8.20950084342635,1.443609023,Low
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,53.34403585960493,0.666666667,High
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,15.235459669956073,0.96,Low
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,26.234556163646133,0.96,Low
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,15.739801446643304,0.813349321,Low
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,1.171033857854109,1.659869494,Low
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,28.82225353344963,1.254901961,Low
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,40.24594455061011,0.96,Medium
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,3.262082597241349,1.655172414,Low
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,34.08211777156326,1.10982659,Medium
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,31.788143436929644,0.813349321,Medium
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.16650456448349,0.666557484,High
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,26.01442854516698,1.0,Low
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,12.744100140282523,1.222929936,Low
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,7.4853237140167135,1.254901961,Low
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,35.991433543504755,1.44019816,Medium
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,7.807351018618478,1.655172414,Low
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,6.977466256507308,1.44019816,Low
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,5.7261329477998455,1.659869494,Low
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.374122607468244,1.220023981,Medium
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.23965164724282,1.0,High
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,12.909178854479551,0.619354839,Low
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.417038447121328,0.619354839,Low
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.416001277395473,0.619354839,Low
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,38.969949153967264,0.619354839,Medium
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,0.619354839,Medium
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.257979765864576,0.580060423,Low
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,18.803866943059116,0.580060423,Low
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,28.992950574662878,0.580060423,Medium
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,41.01485715487179,0.580060423,Medium
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,0.580060423,Medium
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,14.121076573301123,0.550143266,Low
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,18.684627139940012,0.550143266,Low
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,28.964803298456467,0.550143266,Medium
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,41.23958666704314,0.550143266,Medium
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,0.550143266,Medium
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,10.121233415149417,0.781512605,Low
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,19.583087481371173,0.781512605,Low
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.479787690669575,0.628378378,Low
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,28.053758957981188,0.628378378,Low
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,20.806839749508892,0.626262626,Low
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.033705470014866,0.4,Medium
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,56.8039952891354,0.4,High
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,38.71079256459941,0.468513854,Medium
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,16.31951706772228,0.661921708,Low
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,26.310053265158956,0.658362989,Low
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,24.297740439183872,0.4,Low
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,29.416823268630633,0.4,Low
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.893165221516206,0.4,Medium
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,38.27951328812871,0.4,Medium
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,43.76417888847267,0.4,Medium
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,49.29112967698112,0.32037037,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,53.83519236382621,0.32037037,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,59.6037120165946,0.32037037,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,71.8986020733231,0.32037037,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,0.32037037,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,0.32037037,High
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,19.61582601149938,0.58,Low
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,23.970413743143315,0.58,Low
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,29.378472339679256,0.58,Low
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,35.945915022943296,0.58,Low
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,40.37332803731027,0.58,Medium
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,0.58,Medium
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,17.57668217021036,0.483116883,Low
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,22.743296857743708,0.483116883,Low
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,27.311814994687467,0.483116883,Low
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,31.850197433391266,0.483116883,Low
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,37.60354052170463,0.483116883,Medium
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,0.580060423,Medium
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,0.580060423,Medium
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.57810724040641,0.550143266,Low
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,14.739942995262318,0.580060423,Low
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,26.92855361102142,0.486910995,Low
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.27995363945765,0.486910995,Medium
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,23.915650233429297,0.486910995,Low
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,25.86059189083243,0.661921708,Low
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,23.324167164294508,0.545722714,Low
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,33.32252721279605,0.545722714,Medium
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,18.831740784138496,0.627118644,Low
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,28.450505076109266,0.627118644,Low
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,19.940136012167684,0.777310924,Low
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,16.34395817291668,0.648648649,Low
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,25.934844716874906,0.648648649,Low
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,36.98191163953874,0.648648649,Low
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.09905730605266,0.580060423,Low
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,19.27331511930382,0.580060423,Low
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,29.38695140016715,0.580060423,Medium
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,41.09060531259137,0.580060423,Medium
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,19.133381806426367,0.550143266,Low
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,29.37103858926094,0.550143266,Medium
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,41.52939024474337,0.550143266,Medium
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,0.550143266,Medium
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,0.550143266,Medium
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,20.602258795317294,0.67218543,Low
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74,0.67218543,Low
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,0.36,High
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,55.308076393755215,0.4,High
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,0.4,High
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,0.4,High
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,44.71993880816099,0.32037037,Medium
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,12.666617960842776,0.734126984,Low
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,22.141136151434154,0.734126984,Low
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,33.42181303406493,0.545722714,Medium
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,21.408258009164015,0.488549618,Low
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,36.13225649692884,0.488549618,Medium
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,47.9652657207468,0.488549618,High
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,27.408327410139567,0.484293194,Low
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.78188078630643,0.484293194,Medium
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,12.348820713054097,0.738095238,Low
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,22.141136151434154,0.734126984,Low
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,17.46660504562883,0.619354839,Low
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.506718907754752,0.619354839,Low
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,38.97734855083655,0.619354839,Medium
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,0.619354839,Medium
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,0.619354839,Medium
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,35.00927416148208,0.36,Medium
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,39.561530080069716,0.36,Medium
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,44.0764274095635,0.36,High
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,49.80175615091966,0.36,High
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,62.14805005796516,0.36,High
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,0.36,High
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,22.060344953584977,0.630434783,Low
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,27.41036877247962,0.630434783,Low
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59,0.630434783,Low
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,25.731272868018053,0.67218543,Low
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.35193509381076,0.465994962,Medium
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,27.36901394652826,0.4,Low
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,51.24896891816068,0.279693487,High
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,65.12991367261105,0.279693487,High
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,33.639353138595546,0.769230769,Medium
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,38.30761202851965,1.104938272,Medium
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,21.2204718178645,1.428571429,Low
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.08281423520023,1.37414966,Low
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,38.159983151457155,1.105263158,Medium
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,47.79531601868078,0.541935484,Medium
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,21.67391860833655,1.097222222,Low
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,35.092743402776954,0.703947368,Medium
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,40.93287262021341,0.50802139,Medium
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,32.74379215060815,1.100628931,Low
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,28.241596641374016,1.307189542,Low
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,49.27297152135505,0.541935484,Medium
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,34.46718337869736,0.642622951,Low
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,25.204109566666084,1.105960265,Low
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,35.899696712085365,1.225352113,Medium
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,42.230997674649466,0.674496644,High
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,46.584338921564246,0.591900312,High
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,58.989253214331214,0.521857923,High
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,49.68533522256904,0.614285714,High
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,36.431734116949166,0.76984127,Medium
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,19.492558081474478,1.103030303,Low
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,35.74345452249099,1.153846154,Medium
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,27.333963530335275,1.26875,Medium
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,35.87508879244037,0.624161074,Medium
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,35.20492337029204,0.660377358,Medium
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,44.173838081517694,0.655052265,Medium
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,54.318443829510954,0.533742331,High
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,41.27208581548416,0.542134831,Medium
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.17217851947388,1.356060606,Medium
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,45.307283692419,0.577639752,High
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,19.661288864465668,1.103658537,Low
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,41.927253159895706,0.541401274,Medium
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,39.29574367924145,0.566978193,Medium
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,30.086479536671767,1.692857143,Medium
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,40.77873172010204,0.614583333,Medium
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,30.28410069713745,0.704697987,Medium
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,39.22617309847205,0.735849057,Medium
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,41.68913099364167,1.05,Medium
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,38.242630579168434,1.102409639,Medium
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,45.6693731977066,0.652173913,Medium
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,34.82845265772652,0.608695652,Low
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,24.429237492358048,1.295302013,Low
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,31.299682126939487,1.106918239,Medium
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,35.612327849971564,0.770114943,Medium
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,24.882949495117778,1.042194093,Low
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,39.99668981738285,0.568690096,Medium
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,24.547520898184487,1.24516129,Low
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,30.021786903650124,1.383561644,Medium
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,27.975278212351967,0.746621622,Medium
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,28.16588655515914,1.473684211,Low
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,47.07954645078003,0.568690096,Medium
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,15.804698120498182,1.210526316,Low
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,29.57940322572996,1.163398693,Low
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,24.219632697730297,1.428571429,Medium
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.34000874517998,1.181208054,Medium
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,32.08578282964963,0.706666667,Low
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,32.221274229280404,1.163398693,Low
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,21.842007653604952,1.067567568,Low
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,35.27982540323428,0.610429448,Medium
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,26.472117349828665,1.163398693,Low
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,37.79973990156856,0.744274809,Medium
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,12.149715028359553,1.392405063,Low
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,20.864945267423774,1.105960265,Low
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,27.617159290861977,0.728937729,Medium
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,25.067296772413123,1.228187919,Low
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,30.702150732835236,1.335664336,Low
